Thu Oct 31 22:57:50 2024, 3A:94:46:FC:66:9F, -55
Thu Oct 31 22:57:50 2024, 3A:94:46:FC:66:9F, -58
Thu Oct 31 22:58:22 2024, D6:10:96:66:C3:10, -55
Thu Oct 31 22:58:22 2024, D6:10:96:66:C3:10, -55
Thu Oct 31 22:58:23 2024, D6:10:96:66:C3:10, -63
Thu Oct 31 22:58:31 2024, E0:6C:4E:5F:26:5B, -87
Thu Oct 31 22:58:46 2024, E0:6C:4E:5F:26:5B, -87
Thu Oct 31 22:58:46 2024, E0:6C:4E:5F:26:5B, -87
Thu Oct 31 23:00:20 2024, D4:AB:CD:FE:41:91, -88
Thu Oct 31 23:00:20 2024, D4:AB:CD:FE:41:91, -91
Thu Oct 31 23:01:59 2024, 6E:E3:7A:41:0C:30, -89
Thu Oct 31 23:01:59 2024, 6E:E3:7A:41:0C:30, -87
Thu Oct 31 23:02:49 2024, 3A:94:46:FC:66:9F, -43
Thu Oct 31 23:02:49 2024, 3A:94:46:FC:66:9F, -55
Thu Oct 31 23:02:49 2024, 3A:94:46:FC:66:9F, -54
Thu Oct 31 23:02:49 2024, 3A:94:46:FC:66:9F, -54
Thu Oct 31 23:03:11 2024, FC:B3:BC:CA:4E:B4, -42
Thu Oct 31 23:03:11 2024, FC:B3:BC:CA:4E:B4, -40
Thu Oct 31 23:04:46 2024, D6:10:96:66:C3:10, -56
Thu Oct 31 23:05:09 2024, 8A:9C:F8:5E:DF:9F, -59
Thu Oct 31 23:05:09 2024, 8A:9C:F8:5E:DF:9F, -57
Thu Oct 31 23:05:09 2024, 8A:9C:F8:5E:DF:9F, -59
Thu Oct 31 23:05:10 2024, D6:10:96:66:C3:10, -65
Thu Oct 31 23:05:35 2024, 3A:94:46:FC:66:9F, -41
Thu Oct 31 23:05:35 2024, 3A:94:46:FC:66:9F, -42
Thu Oct 31 23:05:35 2024, 3A:94:46:FC:66:9F, -41
Thu Oct 31 23:05:55 2024, 3A:94:46:FC:66:9F, -33
Thu Oct 31 23:06:59 2024, 6E:E3:7A:41:0C:30, -91
Thu Oct 31 23:08:10 2024, D6:10:96:66:C3:10, -61
Thu Oct 31 23:08:53 2024, 5E:A8:B3:36:3C:1C, -62
Thu Oct 31 23:08:53 2024, 5E:A8:B3:36:3C:1C, -61
Thu Oct 31 23:08:53 2024, 5E:A8:B3:36:3C:1C, -62
Thu Oct 31 23:09:26 2024, EE:9C:44:60:E0:E2, -58
Thu Oct 31 23:09:26 2024, EE:9C:44:60:E0:E2, -58
Thu Oct 31 23:09:26 2024, D6:10:96:66:C3:10, -66
Thu Oct 31 23:10:55 2024, 3A:94:46:FC:66:9F, -48
Thu Oct 31 23:11:59 2024, 6E:E3:7A:41:0C:30, -91
Thu Oct 31 23:11:59 2024, 6E:E3:7A:41:0C:30, -94
Thu Oct 31 23:13:09 2024, 2A:9C:CE:D2:05:1D, -59
Thu Oct 31 23:13:09 2024, 2A:9C:CE:D2:05:1D, -58
Thu Oct 31 23:13:10 2024, 2A:9C:CE:D2:05:1D, -60
Thu Oct 31 23:13:12 2024, D6:10:96:66:C3:10, -65
Thu Oct 31 23:13:13 2024, FC:B3:BC:CA:4E:B4, -38
Thu Oct 31 23:13:13 2024, FC:B3:BC:CA:4E:B4, -37
Thu Oct 31 23:13:40 2024, D4:AB:CD:FE:41:91, -93
Thu Oct 31 23:13:40 2024, D4:AB:CD:FE:41:91, -94
Thu Oct 31 23:13:57 2024, 32:A0:CB:22:57:32, -59
Thu Oct 31 23:13:57 2024, 32:A0:CB:22:57:32, -59
Fri Nov  1 14:53:14 2024, 3A:94:46:FC:66:9F, -26
Fri Nov  1 14:53:16 2024, 3A:94:46:FC:66:9F, -25
Fri Nov  1 14:55:17 2024, 84:B8:B8:BE:F3:C7, -95
Fri Nov  1 14:56:32 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:32 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:32 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:32 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:32 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:33 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:33 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 14:56:33 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:33 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:34 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:56:34 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:34 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:34 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 14:56:36 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:37 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:37 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:37 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 14:56:37 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 14:58:00 2024, 3A:94:46:FC:66:9F, -24
Fri Nov  1 15:00:21 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:21 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:21 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:00:22 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:22 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:22 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:22 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:22 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:23 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:23 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:23 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:23 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:24 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:24 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:24 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:24 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:24 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:25 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:25 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:25 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:25 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:25 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:26 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:26 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:26 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:26 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:26 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:27 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:27 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:27 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:31 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:31 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:31 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:32 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:32 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:33 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:33 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:33 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:33 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:34 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:34 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:34 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:34 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:34 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:35 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:35 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:36 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:00:37 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:00:37 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:02:20 2024, 3A:94:46:FC:66:9F, -26
Fri Nov  1 15:02:20 2024, 3A:94:46:FC:66:9F, -26
Fri Nov  1 15:02:20 2024, 3A:94:46:FC:66:9F, -24
Fri Nov  1 15:02:20 2024, 3A:94:46:FC:66:9F, -24
Fri Nov  1 15:02:53 2024, 3A:94:46:FC:66:9F, -61
Fri Nov  1 15:03:11 2024, 3A:94:46:FC:66:9F, -53
Fri Nov  1 15:03:11 2024, 3A:94:46:FC:66:9F, -53
Fri Nov  1 15:03:12 2024, 3A:94:46:FC:66:9F, -63
Fri Nov  1 15:03:42 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:03:42 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:03:42 2024, FC:B3:BC:CA:4E:B5, -39
Fri Nov  1 15:03:42 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:42 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:43 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:43 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:43 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:44 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:44 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:44 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:44 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:03:45 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:45 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:03:45 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:45 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:46 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:03:46 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:46 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:46 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:47 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:47 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:47 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:03:47 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:03:47 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:04:31 2024, 3A:94:46:FC:66:9F, -45
Fri Nov  1 15:06:18 2024, 3A:94:46:FC:66:9F, -42
Fri Nov  1 15:06:39 2024, FC:B3:BC:CA:4E:B5, -41
Fri Nov  1 15:06:39 2024, FC:B3:BC:CA:4E:B5, -41
Fri Nov  1 15:06:39 2024, FC:B3:BC:CA:4E:B5, -42
Fri Nov  1 15:06:39 2024, FC:B3:BC:CA:4E:B5, -42
Fri Nov  1 15:06:39 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:40 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:40 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:40 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:40 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:40 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:41 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:41 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:41 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:41 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:41 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:42 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:42 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:42 2024, FC:B3:BC:CA:4E:B5, -34
Fri Nov  1 15:06:42 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:42 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:06:43 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:43 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:06:43 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:43 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:44 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:44 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:06:44 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:06:44 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:44 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:06:45 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:07:39 2024, FC:B3:BC:CA:4E:B5, -45
Fri Nov  1 15:07:39 2024, FC:B3:BC:CA:4E:B5, -45
Fri Nov  1 15:07:39 2024, FC:B3:BC:CA:4E:B5, -44
Fri Nov  1 15:07:40 2024, FC:B3:BC:CA:4E:B5, -44
Fri Nov  1 15:07:40 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:07:41 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:41 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:41 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:41 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:41 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:42 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:42 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:42 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:42 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:43 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:43 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:43 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:43 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:44 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:44 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:44 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:07:45 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:07:45 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:07:45 2024, FC:B3:BC:CA:4E:B5, -37
Fri Nov  1 15:07:58 2024, FC:B3:BC:CA:4E:B5, -40
Fri Nov  1 15:07:58 2024, FC:B3:BC:CA:4E:B5, -40
Fri Nov  1 15:07:58 2024, FC:B3:BC:CA:4E:B5, -40
Fri Nov  1 15:07:58 2024, FC:B3:BC:CA:4E:B5, -41
Fri Nov  1 15:07:58 2024, FC:B3:BC:CA:4E:B5, -36
Fri Nov  1 15:07:59 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:07:59 2024, FC:B3:BC:CA:4E:B5, -38
Fri Nov  1 15:07:59 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:08:00 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:08:00 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:08:00 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:08:00 2024, FC:B3:BC:CA:4E:B5, -35
Fri Nov  1 15:08:01 2024, FC:B3:BC:CA:4E:B5, -35
